time,Tinlet,Flowrate,Heat_flux,Tmax,Tmax_prev
14974,24.59563,206.516482,34.67109943,46.962338,46.896156
14975,24.608136,206.371013,34.84422056,47.044484,46.962338
14976,24.601247,205.523684,34.74234701,47.128648,47.044484
14977,24.613357,206.065062,34.57058541,47.198863,47.128648
14978,24.60424,206.009667,34.84422056,47.262064,47.198863
14979,24.604701,206.211229,34.84422056,47.344825,47.262064
14980,24.603805,205.873392,34.57058541,47.400927,47.344825
14981,24.611538,205.914472,34.84422056,47.486283,47.400927
14982,24.605163,207.13106,34.84422056,47.563688,47.486283
14983,24.615928,206.054821,34.67109943,47.649066,47.563688
14984,24.609514,206.349483,34.39882382,47.708113,47.649066
14985,24.611347,206.216117,34.84422056,47.791738,47.708113
14986,24.613773,206.687321,34.39882382,47.858762,47.791738
14987,24.618974,206.616099,34.57058541,47.948842,47.858762
14988,24.613258,207.034934,34.39882382,48.004944,47.948842
14989,24.621136,206.161537,34.57058541,48.086337,48.004944
14990,24.607536,205.548937,34.57058541,48.150078,48.086337
14991,24.602776,206.178295,34.85516596,48.212984,48.150078
14992,24.610199,205.551497,34.39882382,48.287592,48.212984
14993,24.605921,205.734207,34.57058541,48.354579,48.287592
14994,24.609817,206.760637,34.85516596,48.436344,48.354579
14995,24.62227,206.695933,34.39882382,48.503666,48.436344
14996,24.61722,206.140473,34.84422056,48.568983,48.503666
14997,24.621037,206.124064,34.85516596,48.639137,48.568983
14998,24.603989,206.865259,34.63625785,48.708966,48.639137
14999,24.616844,206.316549,34.85516596,48.782767,48.708966
15000,24.613166,206.574204,34.57058541,48.856415,48.782767
15001,24.613186,206.023516,34.85516596,48.921258,48.856415
15002,24.613113,206.355186,34.85516596,48.987136,48.921258
15003,24.615091,206.252077,34.68199045,49.031983,48.987136
15004,24.627794,205.656119,34.68199045,49.114877,49.031983
15005,24.623272,206.060291,34.85516596,49.16623,49.114877
15006,24.631196,206.356582,34.57058541,49.235407,49.16623
15007,24.628862,205.484582,34.85516596,49.28822,49.235407
15008,24.62105,206.257663,34.85516596,49.358023,49.28822
15009,24.623186,206.455501,34.57058541,49.407529,49.358023
15010,24.632383,206.553955,34.85516596,49.490808,49.407529
15011,24.633661,206.870263,34.39882382,49.534729,49.490808
15012,24.635804,206.606324,34.57058541,49.595297,49.534729
15013,24.630049,206.24975,34.39882382,49.656262,49.595297
15014,24.632185,206.241952,34.57058541,49.706209,49.656262
15015,24.632877,206.317247,34.22706223,49.757225,49.706209
15016,24.629469,206.620056,34.85516596,49.825219,49.757225
15017,24.632106,206.842682,34.57058541,49.884227,49.825219
15018,24.628084,206.832441,34.40971484,49.934237,49.884227
15019,24.6344,206.485061,34.6602084,49.990068,49.934237
15020,24.646727,205.963815,34.52951611,50.051778,49.990068
15021,24.628361,205.982435,34.40971484,50.102195,50.051778
15022,24.632864,205.5437,34.85516596,50.169787,50.102195
15023,24.628064,206.315269,34.68199045,50.230083,50.169787
15024,24.633022,206.525094,34.57058541,50.279837,50.230083
15025,24.625236,206.385676,34.68199045,50.334952,50.279837
15026,24.629449,206.346807,34.58153082,50.379235,50.334952
15027,24.622744,205.950316,34.40971484,50.4248,50.379235
15028,24.617589,205.444549,34.58153082,50.465335,50.4248
15029,24.623338,206.137447,34.40971484,50.533451,50.465335
15030,24.62786,206.725259,34.85516596,50.574873,50.533451
15031,24.625401,206.746556,34.40971484,50.6124,50.574873
15032,24.630003,205.811131,34.40971484,50.650288,50.6124
15033,24.623694,206.4029,34.68199045,50.700066,50.650288
15034,24.633958,205.566859,34.85516596,50.747322,50.700066
15035,24.631433,206.058545,34.58153082,50.788841,50.747322
15036,24.621149,206.455152,34.58153082,50.835856,50.788841
15037,24.621861,205.980573,34.85516596,50.87174,50.835856
15038,24.624768,206.415003,34.85516596,50.89804,50.87174
15039,24.627616,206.307123,34.85516596,50.960595,50.89804
15040,24.630457,206.062502,34.85516596,50.982093,50.960595
15041,24.631664,206.063084,34.68199045,51.031087,50.982093
15042,24.635883,205.920291,34.47506099,51.071747,51.031087
15043,24.632765,206.267904,34.68199045,51.097793,51.071747
15044,24.630589,205.847091,34.40971484,51.124308,51.097793
